7.784999999999999698e-01,9.975000000000000533e-02,8.500000000000000611e-02,2.674999999999999947e-02,1.000000000000000021e-02
2.850000000000000103e-02,7.075000000000000178e-01,1.955000000000000071e-01,5.149999999999999717e-02,1.700000000000000122e-02
2.199999999999999872e-02,1.462499999999999911e-01,7.702499999999999902e-01,3.250000000000000111e-02,2.900000000000000147e-02
2.850000000000000103e-02,1.752499999999999891e-01,1.967500000000000082e-01,5.107500000000000373e-01,8.874999999999999556e-02
3.099999999999999978e-02,1.719999999999999862e-01,1.935000000000000053e-01,2.530000000000000027e-01,3.504999999999999782e-01
