7.880000000000000338e-01,3.024999999999999911e-02,2.825000000000000080e-02,7.699999999999999900e-02,7.649999999999999856e-02
3.375000000000000222e-02,5.590000000000000524e-01,8.225000000000000366e-02,1.877500000000000002e-01,1.372500000000000109e-01
3.500000000000000333e-02,5.575000000000000094e-02,5.932500000000000551e-01,1.625000000000000056e-01,1.534999999999999976e-01
3.450000000000000289e-02,3.799999999999999906e-02,7.199999999999999456e-02,6.300000000000000044e-01,2.255000000000000060e-01
3.599999999999999728e-02,4.449999999999999789e-02,5.999999999999999778e-02,3.679999999999999938e-01,4.914999999999999925e-01
