-9.500000000000063949e-03,6.950000000000000622e-02,5.675000000000000877e-02,-5.025000000000000300e-02,-6.650000000000000355e-02
-5.250000000000001193e-03,1.484999999999999654e-01,1.132500000000000034e-01,-1.362500000000000100e-01,-1.202500000000000097e-01
-1.300000000000000461e-02,9.049999999999999711e-02,1.769999999999999352e-01,-1.300000000000000044e-01,-1.244999999999999996e-01
-6.000000000000001860e-03,1.372499999999999831e-01,1.247500000000000137e-01,-1.192499999999999671e-01,-1.367500000000000104e-01
-4.999999999999997502e-03,1.275000000000000022e-01,1.335000000000000075e-01,-1.149999999999999911e-01,-1.410000000000000142e-01
