7.787500000000000533e-01,9.975000000000000533e-02,8.525000000000000633e-02,2.624999999999999903e-02,1.000000000000000021e-02
2.825000000000000080e-02,7.097499999999999920e-01,1.947500000000000064e-01,5.000000000000000278e-02,1.725000000000000144e-02
2.249999999999999917e-02,1.474999999999999922e-01,7.707500000000000462e-01,3.175000000000000044e-02,2.750000000000000014e-02
2.875000000000000125e-02,1.754999999999999893e-01,1.980000000000000093e-01,5.152499999999999858e-01,8.250000000000000389e-02
3.074999999999999956e-02,1.732499999999999873e-01,1.935000000000000053e-01,2.692499999999999893e-01,3.332499999999999907e-01
