epoch,accuracy,learning_rate,loss,val_accuracy,val_loss
0,0.2639666795730591,0.0010000000474974513,1.7198375463485718,0.31709998846054077,1.530827283859253
1,0.3126166760921478,0.0010000000474974513,1.499766230583191,0.3225499987602234,1.4705108404159546
2,0.3108333349227905,0.0010000000474974513,1.4701186418533325,0.3278000056743622,1.4076789617538452
3,0.34564998745918274,0.0010000000474974513,1.383490800857544,0.3161500096321106,1.400147795677185
4,0.388700008392334,0.0010000000474974513,1.28793466091156,0.3935999870300293,1.2409616708755493
5,0.4211333394050598,0.0010000000474974513,1.2046602964401245,0.44394999742507935,1.152457356452942
6,0.45613333582878113,0.0010000000474974513,1.1370387077331543,0.48794999718666077,1.0820790529251099
7,0.4979666769504547,0.0010000000474974513,1.064439058303833,0.5131999850273132,1.0260082483291626
8,0.5063333511352539,0.0010000000474974513,1.0459896326065063,0.5035499930381775,1.0660089254379272
9,0.5116166472434998,0.0010000000474974513,1.0279805660247803,0.5199999809265137,1.0090181827545166
10,0.5135499835014343,0.0010000000474974513,1.0153648853302002,0.5227000117301941,0.9972531199455261
11,0.5150333046913147,0.0010000000474974513,1.002703070640564,0.5090000033378601,1.007308840751648
12,0.5177833437919617,0.0010000000474974513,1.0052727460861206,0.5209500193595886,0.9788477420806885
13,0.5230500102043152,0.0010000000474974513,0.9840736985206604,0.5172500014305115,0.9870844483375549
14,0.5215666890144348,0.0010000000474974513,0.9756847620010376,0.5253000259399414,0.9683082103729248
15,0.5310166478157043,0.0010000000474974513,0.9637015461921692,0.5233500003814697,0.9742017388343811
16,0.529366672039032,0.0010000000474974513,0.9585279822349548,0.5185499787330627,0.9806473851203918
17,0.5288333296775818,0.0010000000474974513,0.9620786905288696,0.5357000231742859,0.9602187275886536
18,0.5286666750907898,0.0010000000474974513,0.9565090537071228,0.5286999940872192,0.9649457931518555
19,0.5315999984741211,0.0010000000474974513,0.9516324996948242,0.5289499759674072,0.9510773420333862
20,0.5330833196640015,0.0010000000474974513,0.949574887752533,0.5305500030517578,0.949272096157074
21,0.5367500185966492,0.0010000000474974513,0.9429377317428589,0.5275999903678894,0.9556905031204224
22,0.5392666459083557,0.0010000000474974513,0.9396400451660156,0.5254999995231628,0.9557750225067139
23,0.539566695690155,0.0010000000474974513,0.9351113438606262,0.5264000296592712,0.9468945264816284
24,0.5352500081062317,0.0010000000474974513,0.93922358751297,0.52920001745224,0.9420697093009949
25,0.539900004863739,0.0010000000474974513,0.9351618885993958,0.529449999332428,0.9421922564506531
26,0.5443500280380249,0.0005000000237487257,0.920350193977356,0.5360000133514404,0.9336954355239868
27,0.5461833477020264,0.0005000000237487257,0.9181708097457886,0.5358999967575073,0.9329761862754822
28,0.5468500256538391,0.0005000000237487257,0.9149917960166931,0.5366500020027161,0.9301684498786926
29,0.5476666688919067,0.0005000000237487257,0.9124495387077332,0.5360999703407288,0.9276236295700073
30,0.5481333136558533,0.0005000000237487257,0.9116126298904419,0.5384500026702881,0.9304862022399902
31,0.5501999855041504,0.0005000000237487257,0.911352276802063,0.5395500063896179,0.9280615448951721
32,0.5494666695594788,0.0005000000237487257,0.9079214334487915,0.541100025177002,0.9268904328346252
33,0.549833357334137,0.0005000000237487257,0.9098865985870361,0.5388000011444092,0.9411957263946533
34,0.552483320236206,0.0005000000237487257,0.9088204503059387,0.5418999791145325,0.9294002056121826
35,0.5515166521072388,0.0005000000237487257,0.9054176807403564,0.5440000295639038,0.9273054003715515
36,0.5564000010490417,0.0005000000237487257,0.9004773497581482,0.5435500144958496,0.9285967946052551
37,0.5567499995231628,0.0005000000237487257,0.9025541543960571,0.5407999753952026,0.9295226335525513
38,0.5558666586875916,0.0005000000237487257,0.9018144607543945,0.5427500009536743,0.9264336824417114
39,0.556683361530304,0.0005000000237487257,0.8990617990493774,0.5442000031471252,0.9275705218315125
40,0.5613666772842407,0.0005000000237487257,0.8958710432052612,0.5423499941825867,0.9235353469848633
41,0.5629166960716248,0.0005000000237487257,0.894791841506958,0.5492500066757202,0.9259065389633179
42,0.5630999803543091,0.0005000000237487257,0.8922643661499023,0.5432500243186951,0.9346440434455872
43,0.5613166689872742,0.0005000000237487257,0.8924573063850403,0.5514000058174133,0.9221760630607605
44,0.5632166862487793,0.0005000000237487257,0.8928868770599365,0.5523499846458435,0.9226524233818054
45,0.5623499751091003,0.0005000000237487257,0.8931364417076111,0.5515499711036682,0.924817681312561
46,0.5633166432380676,0.0005000000237487257,0.8923115730285645,0.5517500042915344,0.9232427477836609
47,0.5634999871253967,0.0005000000237487257,0.8927804827690125,0.5453500151634216,0.9338753819465637
48,0.5650666952133179,0.0005000000237487257,0.8923404812812805,0.5511999726295471,0.9267058372497559
49,0.5698666572570801,0.0005000000237487257,0.8890544772148132,0.5511999726295471,0.9295778274536133
50,0.5694166421890259,0.0005000000237487257,0.8869542479515076,0.5515499711036682,0.9295652508735657
51,0.5671333074569702,0.0005000000237487257,0.8924732208251953,0.5579000115394592,0.9210141897201538
52,0.5679166913032532,0.0005000000237487257,0.8931445479393005,0.5507000088691711,0.9292142391204834
53,0.5723166465759277,0.0005000000237487257,0.886861264705658,0.5612999796867371,0.9242309331893921
54,0.569683313369751,0.0005000000237487257,0.8953202962875366,0.5603500008583069,0.9188868999481201
55,0.5689833164215088,0.0005000000237487257,0.8872312903404236,0.5605000257492065,0.9216895699501038
56,0.5714333057403564,0.0005000000237487257,0.8913233280181885,0.5531499981880188,0.9280442595481873
57,0.5730833411216736,0.0005000000237487257,0.8901494741439819,0.5527999997138977,0.9381719827651978
58,0.5692166686058044,0.0005000000237487257,0.8988323211669922,0.5503000020980835,0.939650297164917
59,0.5678499937057495,0.0005000000237487257,0.9074935913085938,0.5540000200271606,0.9371480345726013
60,0.5640166401863098,0.0005000000237487257,0.9050332903862,0.5529000163078308,0.9265560507774353
61,0.5697500109672546,0.0005000000237487257,0.9023149013519287,0.5509999990463257,0.9332705140113831
62,0.5750166773796082,0.0002500000118743628,0.8875473737716675,0.5559999942779541,0.9336630702018738
63,0.5753333568572998,0.0002500000118743628,0.8909139037132263,0.5630000233650208,0.9192823171615601
64,0.5787666440010071,0.0002500000118743628,0.8831008672714233,0.5619500279426575,0.9207762479782104
65,0.5821166634559631,0.0002500000118743628,0.8788985013961792,0.5634499788284302,0.9215043783187866
66,0.5792999863624573,0.0002500000118743628,0.8846710920333862,0.5622000098228455,0.922845721244812
67,0.5825333595275879,0.0002500000118743628,0.8790072202682495,0.5595999956130981,0.9350006580352783
68,0.5807333588600159,0.0002500000118743628,0.8799164295196533,0.562250018119812,0.9195691347122192
69,0.5835999846458435,0.0002500000118743628,0.8790795207023621,0.5557500123977661,0.9556841850280762
70,0.5831666588783264,0.0002500000118743628,0.8823857307434082,0.5581499934196472,0.9348300695419312
71,0.5847833156585693,0.0002500000118743628,0.8796343207359314,0.5638999938964844,0.9289671182632446
72,0.5876166820526123,0.0002500000118743628,0.876164436340332,0.5610499978065491,0.9327560663223267
73,0.5839333534240723,0.0002500000118743628,0.882466733455658,0.5590000152587891,0.9635965824127197
74,0.5871666669845581,0.0002500000118743628,0.8804889917373657,0.5626500248908997,0.9315506815910339
75,0.5879166722297668,0.0002500000118743628,0.8738727569580078,0.5623499751091003,0.9320817589759827
76,0.5851666927337646,0.0002500000118743628,0.8809865713119507,0.5656999945640564,0.9324695467948914
77,0.5899333357810974,0.0002500000118743628,0.8722789883613586,0.5654500126838684,0.9354485273361206
78,0.5904499888420105,0.0002500000118743628,0.870191216468811,0.5684999823570251,0.933706521987915
79,0.5896333456039429,0.0002500000118743628,0.8719003200531006,0.5631499886512756,0.9485443234443665
80,0.5923833250999451,0.0002500000118743628,0.8710598349571228,0.5694000124931335,0.926983118057251
81,0.5949000120162964,0.0002500000118743628,0.8669032454490662,0.5656499862670898,0.9437905550003052
82,0.5975833535194397,0.0002500000118743628,0.8618736267089844,0.5695499777793884,0.956426739692688
83,0.5978999733924866,0.0002500000118743628,0.8670454621315002,0.5702999830245972,0.9494324922561646
84,0.5941833257675171,0.0002500000118743628,0.8735358119010925,0.5702000260353088,0.9389284253120422
85,0.6013166904449463,0.0002500000118743628,0.8660537004470825,0.5699999928474426,0.940239667892456
86,0.6032999753952026,0.0002500000118743628,0.8600168824195862,0.5736500024795532,0.9487394690513611
87,0.6011166572570801,0.0002500000118743628,0.8643546104431152,0.5625,0.9602711796760559
88,0.6013666391372681,0.0002500000118743628,0.8689345121383667,0.5735999941825867,0.9478697180747986
89,0.6049166917800903,0.0002500000118743628,0.8658004999160767,0.5654500126838684,0.9760981202125549
90,0.5990333557128906,0.0002500000118743628,0.8735109567642212,0.57669997215271,0.9483737349510193
91,0.6068500280380249,0.0002500000118743628,0.8629249930381775,0.5742999911308289,0.9419243335723877
92,0.6084666848182678,0.0002500000118743628,0.8620297312736511,0.5726000070571899,0.9585108160972595
93,0.61121666431427,0.0002500000118743628,0.8541592955589294,0.5733000040054321,0.9419216513633728
94,0.6094333529472351,0.0002500000118743628,0.8625190854072571,0.5737500190734863,0.9613890647888184
95,0.6172666549682617,0.0002500000118743628,0.8491814732551575,0.5702999830245972,0.9700852632522583
96,0.6108999848365784,0.0002500000118743628,0.8627944588661194,0.5786499977111816,0.942564845085144
97,0.6164000034332275,0.0002500000118743628,0.8561481833457947,0.5846999883651733,0.9393917918205261
98,0.6173499822616577,0.0002500000118743628,0.8527331948280334,0.578000009059906,0.9528655409812927
99,0.6162166595458984,0.0002500000118743628,0.857322096824646,0.5749499797821045,0.9547395706176758
100,0.620199978351593,0.0002500000118743628,0.8528875112533569,0.5806499719619751,0.9625345468521118
101,0.6218666434288025,0.0002500000118743628,0.8486018776893616,0.5761500000953674,0.973155677318573
102,0.6219833493232727,0.0002500000118743628,0.8539454936981201,0.5734000205993652,0.9792030453681946
103,0.6216833591461182,0.0002500000118743628,0.8545321822166443,0.5807499885559082,0.9475966095924377
104,0.6216333508491516,0.0002500000118743628,0.8531571626663208,0.5829499959945679,0.9549696445465088
105,0.6274999976158142,0.0002500000118743628,0.8463035821914673,0.583899974822998,0.9667465090751648
106,0.636983335018158,0.0001250000059371814,0.8302004933357239,0.5878499746322632,0.9433697462081909
107,0.6405666470527649,0.0001250000059371814,0.8256034255027771,0.5932499766349792,0.9412758946418762
108,0.6447833180427551,0.0001250000059371814,0.8185744285583496,0.5929499864578247,0.9385337829589844
109,0.6432833075523376,0.0001250000059371814,0.8228501081466675,0.5907999873161316,0.9511749744415283
110,0.6440833210945129,0.0001250000059371814,0.816914439201355,0.5943999886512756,0.9458643794059753
111,0.647183358669281,0.0001250000059371814,0.8140354752540588,0.5910500288009644,0.9489920139312744
112,0.6492000222206116,0.0001250000059371814,0.8097428679466248,0.5910500288009644,0.9578028321266174
113,0.6506833434104919,0.0001250000059371814,0.809921145439148,0.5910000205039978,0.9529706239700317
114,0.6503333449363708,0.0001250000059371814,0.8127453327178955,0.5890499949455261,0.9554281234741211
115,0.6538666486740112,0.0001250000059371814,0.804674506187439,0.586899995803833,0.9649164080619812
116,0.6533833146095276,0.0001250000059371814,0.8048343062400818,0.5883499979972839,0.9644231200218201
117,0.6561999917030334,0.0001250000059371814,0.7978143095970154,0.5931500196456909,0.959951639175415
118,0.6572499871253967,0.0001250000059371814,0.7986089587211609,0.5921499729156494,0.9617509841918945
119,0.6594499945640564,6.25000029685907e-05,0.7952088117599487,0.5961999893188477,0.9574837684631348
