epoch,accuracy,learning_rate,loss,val_accuracy,val_loss
0,0.20076189935207367,0.0010000000474974513,2.565894365310669,0.20499999821186066,2.250622272491455
1,0.21142856776714325,0.0010000000474974513,2.25311279296875,0.20200000703334808,2.129495143890381
2,0.24752381443977356,0.0010000000474974513,2.104907274246216,0.31271427869796753,1.948659896850586
3,0.3218095302581787,0.0010000000474974513,1.8715273141860962,0.397857129573822,1.637648344039917
4,0.3871428668498993,0.0010000000474974513,1.6447440385818481,0.4601428508758545,1.5061848163604736
5,0.44433334469795227,0.0010000000474974513,1.4966012239456177,0.49900001287460327,1.3270763158798218
6,0.5171428322792053,0.0010000000474974513,1.3086845874786377,0.5381428599357605,1.1824513673782349
7,0.5464285612106323,0.0010000000474974513,1.1982643604278564,0.5567142963409424,1.121907353401184
8,0.5684285759925842,0.0010000000474974513,1.120375633239746,0.5724285840988159,1.0772784948349
9,0.5852857232093811,0.0010000000474974513,1.0595811605453491,0.5875714421272278,1.0292171239852905
10,0.5980952382087708,0.0010000000474974513,1.0133483409881592,0.5955714583396912,0.9766797423362732
11,0.6059523820877075,0.0010000000474974513,0.967035710811615,0.6010000109672546,0.9408667087554932
12,0.6186190247535706,0.0010000000474974513,0.9369632601737976,0.618571400642395,0.9166362285614014
13,0.625,0.0010000000474974513,0.9035083651542664,0.6187142729759216,0.9043809175491333
14,0.6316666603088379,0.0010000000474974513,0.8743334412574768,0.6248571276664734,0.8713070154190063
15,0.6364285945892334,0.0010000000474974513,0.8548721075057983,0.6255714297294617,0.8552058339118958
16,0.6382856965065002,0.0010000000474974513,0.8359348177909851,0.62371426820755,0.850639283657074
17,0.6456190347671509,0.0010000000474974513,0.816883385181427,0.6291428804397583,0.8415753841400146
18,0.6451904773712158,0.0010000000474974513,0.8065692782402039,0.6264285445213318,0.8263512849807739
19,0.6458571553230286,0.0010000000474974513,0.7988831996917725,0.6268571615219116,0.8211314082145691
20,0.6539999842643738,0.0010000000474974513,0.7742230296134949,0.6320000290870667,0.817805290222168
21,0.6543333530426025,0.0010000000474974513,0.7711859941482544,0.6341428756713867,0.8024689555168152
22,0.6576666831970215,0.0010000000474974513,0.7610391974449158,0.6315714120864868,0.809473991394043
23,0.6479523777961731,0.0010000000474974513,0.7630756497383118,0.6312857270240784,0.8097758293151855
24,0.6592381000518799,0.0010000000474974513,0.7534275650978088,0.6285714507102966,0.8268141150474548
25,0.6581428647041321,0.0010000000474974513,0.7536285519599915,0.6242856979370117,0.8156583309173584
26,0.6626666784286499,0.0010000000474974513,0.7432979941368103,0.6324285864830017,0.8040715456008911
